CustomerID,Customer Name,predicted_clv
19312,Valerie Zheng,31346.884339731845
14109,Aidan Gonzales,31323.503448296993
15923,Ricardo Raje,31305.338364106643
16349,Levi Sai,31294.247408102627
25270,Gloria Diaz,31281.82803932475
22572,Karen Cai,31275.713200599002
12239,Alberto Ramos,31266.19409078256
16529,Jonathon Gutierrez,31265.942796427116
13051,Ethan Jones,31265.11714784335
29976,Patrick Magenheimer,31260.846506173595
21982,Deborah Lal,31248.94913492716
12222,Jenny Xu,31246.718864345097
13687,Mario Xie,31230.047195099312
14335,Allison Cox,31192.2847545845
28904,Ian Flores,31181.242112327996
16658,Ashlee Raje,31175.078598246448
16206,Cindy Lewis,31174.3450522406
13112,Bianca Gao,31138.27330673703
13108,Curtis Wang,31130.94226804741
16659,Emily Jones,31102.087430330947
22030,Barbara Shen,31100.90015875098
16612,Ebony Ashe,31094.970630561715
12989,Carly Goel,31054.929325638757
16516,Melvin She,31045.86618926288
12263,Emmanuel Garcia,31043.731504931493
26373,Mariah Reed,31041.706899367757
17198,Cheryl Jiménez,31037.78531614594
13263,Kate Anand,31035.554939531034
13704,Victoria Davis,31029.52548169095
16515,Troy Sai,31027.862638858067
16524,Damien Huang,31009.879958485115
12297,Felicia Blanco,31002.928818479893
15097,Morgan Bennett,30978.71460349
15525,Marie Gonzalez,30974.143777847527
19260,Latoya Sharma,30970.417973262363
15432,Alvin Kumar,30959.009442849463
11479,Darryl Wu,30925.656583119315
11611,Ernest Lin,30921.09614779453
16261,Diana Navarro,30914.684529535712
16945,Brianna Kelly,30894.211155037927
22578,Juan Vazquez,30874.237516496738
13744,Alvin Andersen,30867.925164547363
20418,Joe Vazquez,30867.21973540613
16205,Melanie Sanders,30859.35425881194
21986,Kristi Chapman,30857.244841424414
12689,Tamara Pal,30834.014727391397
13018,Brendan Xie,30831.30521956869
15626,Eduardo White,30829.479154580076
22008,Alisha Ye,30824.211131845834
22032,Ivan Fernandez,30784.890963808728
19172,Calvin Luo,30777.586875549394
14283,Seth Simmons,30766.677251193298
11996,Veronica Srini,30762.074112816277
15684,Tyrone Suarez,30739.35329594377
20051,Linda Dominguez,30703.855514130788
14026,Chloe Butler,30674.536969823886
21983,Glenn Liang,30665.052255624705
12658,Joy Gomez,30663.514385133
15341,Lacey Deng,30625.721209638767
12291,Johnathan Suri,30620.100288465328
12585,Ian Martinez,30580.71479578712
15339,Noah Zhang,30577.5459785413
17834,Michele Gill,30573.581488325068
12576,Walter Dominguez,30569.465286636056
22170,Cynthia Martinez,30538.168546214925
16351,Martha Xu,30512.704695807235
12214,Julie Raje,30509.448418943655
11403,Nancy Schmidt,30484.846932070122
15466,Elijah Perez,30477.81944467173
14501,Ruben Prasad,30477.701620992768
26623,Alexandra Ross,30466.710340702717
19174,Katelyn Howard,30404.663407358756
14285,Taylor Hughes,30403.20607904221
26321,Randall Blanco,30362.683512769687
15624,Tyrone Rubio,30326.58974456581
17181,Jenny Lal,30319.593075020257
15623,Molly Madan,30305.105069820886
12644,Rachel Reed,30296.666832222163
14320,Amy Hu,30250.587091700698
15337,Rachel Gonzales,30244.51689022782
22168,Erica Wang,30219.624155888447
13255,Lance Blanco,30167.626788217734
15427,Jade Murphy,30157.84400645808
11451,Ruben Muñoz,30143.897769559335
12685,Jaclyn Xu,30135.611028441283
22173,Bianca Cai,30124.997851080407
14220,Latasha Romero,30120.836407061663
14218,Karl Kumar,30094.79931557874
11425,Ariana Gray,30086.717749958185
14967,Bridget Xu,30080.217575429506
26624,Elizabeth Russell,30039.839585010508
16562,Colleen Zhang,30038.36853613611
15309,Dylan Wilson,30034.230807658274
15676,Todd Wang,30019.32500728437
16573,Ruben Dominguez,30014.612096627287
16553,Gabriella Roberts,29967.21174582043
14036,Amanda Torres,29964.783752705524
18140,Anthony White,29944.88887398443
17220,Glenn Wang,29935.019903542598
19255,Terrance Sara,29919.64115670177
14927,Chelsea Martinez,29884.953135027692
17964,Darren Suri,29878.535005117374
14779,Henry Fernandez,29872.858793449283
14215,Stacey Yang,29856.5264540967
13577,Theodore Torres,29823.36912900572
15093,Johnny Moyer,29796.54704313846
15622,Yvonne Schleger,29774.521455947473
26632,Isabella Moore,29766.621471437145
17099,Joel Fernandez,29761.387623381015
14798,Colleen Nara,29755.749841647103
15308,Christy Lal,29735.595358940125
15699,Jonathon Hernandez,29720.376234970772
15311,Brandon Thompson,29712.86919787327
16470,Wesley Guo,29690.17774037963
12742,Samantha Martinez,29661.690910787045
13629,Karla Yuan,29652.865344973732
12338,Monica Vance,29632.095191990364
12321,Rosa Hu,29576.562675491154
16550,Frederick Madan,29570.27345175178
16530,Priscilla Chander,29570.273451311536
11428,Deanna Perez,29555.498625684584
15276,Megan Hall,29525.164290552482
17103,Franklin Xu,29500.806708745244
16512,Ricardo Sharma,29478.39965016187
26618,Amanda Morris,29474.17785550513
13960,Lacey Kumar,29473.32533742212
26622,Jan Howard,29463.88247995219
12241,Kristine Sandberg,29428.435214529145
16272,Raul Deng,29420.559163163412
15472,Jennifer Torres,29405.74328040932
14990,Nelson Ramos,29362.76680900118
11450,Brett Mehta,29339.159536453764
21257,Evelyn Subram,29296.51474820497
20423,Alicia Goel,29275.242152864266
15094,Wendy Ortega,29228.968501947096
21387,Nelson Diaz,29173.263221084107
17513,Micheal Saunders,29143.412501030194
12010,Max Serrano,29131.841215271215
13649,Rebekah Suarez,29081.484074011267
26499,Renee Ruiz,29069.584173537427
21180,Katherine Flores,29015.94437410315
14300,Colin He,29010.366254459215
13622,Alan Wang,29004.069462892116
13638,Diana Alvarez,28990.370073153477
16275,Deborah McDonald,28981.91450671873
21361,Ricky Romero,28924.9161767823
13620,Damien Ye,28923.738695260592
14524,Carla Prasad,28916.876459557778
24960,Brianna Gray,28916.548920178357
13111,Hannah Butler,28897.79831911023
21195,Rafael Xu,28888.25491365134
21380,Candace Sara,28838.212754093183
26616,Colin Goel,28819.11310618335
12571,Jennifer Green,28723.67575641548
26513,Stacy Moreno,28721.703802027714
21199,Ruth Raman,28719.740292504288
13811,Sandra Chen,28698.211784731735
25408,Karen Zhao,28687.725990441904
12003,Audrey Munoz,28644.298748955454
13651,Jerry Sharma,28634.067116778224
13115,Clarence Wu,28620.386111600783
13793,Jason Gonzales,28619.221922542765
21206,Roberto Moreno,28615.413386818604
16417,Noah Bryant,28611.6690909621
16317,Joel Raman,28568.59318074219
16405,Adriana Sai,28568.59317018975
13662,Miguel Roberts,28493.37060437666
26645,Morgan Richardson,28488.789211640236
14169,Carmen Martinez,28482.829307102314
16328,Maurice Rai,28461.46873796274
20989,Cassandra Sara,28459.81138674933
13812,Joanna Munoz,28418.84356433313
12807,Nina Kumar,28409.526234791032
13801,Colleen Andersen,28397.578821426352
13122,Catherine Cox,28359.408651663936
16445,Caitlin Ward,28341.007836100358
12000,Ashley Russell,28332.976198603596
12574,Derek Raje,28317.29421081466
15695,Bruce Gomez,28291.666089577226
29948,Elsie Lewin,28285.870185538555
13113,Bryant Sanchez,28273.478569297426
13139,Carmen Perez,28258.05330018736
24386,Isabella Walker,28251.050155726603
13039,Trisha Ma,28244.95958115174
12245,Francisco Gonzalez,28239.392297372287
26581,Mariah Patterson,28211.62275129208
26308,Sara Kelly,28208.154186075993
11977,Bonnie Jai,28165.453751817884
26509,Seth Taylor,28143.171761576155
25939,Willie Tang,28129.664723976657
13133,Devon Kennedy,28121.54390458501
11343,Arthur Carlson,28119.73500039806
13126,Lydia Suri,28117.124918635836
18005,Renee Ramos,28111.565619015517
15130,Roger Ma,28110.661766860707
14940,Carmen Rana,28109.229518214102
14186,Katrina Tang,28105.19784136293
19031,Regina Perez,28057.916086752
26600,Michelle Gray,28052.418822422933
11099,Adam Ross,28045.747427806367
26545,Taylor Ross,28029.821965755586
20999,Carolyn Garcia,28019.32125957962
16594,Andrew Jones,28009.522195436813
11914,Meagan Rana,28002.246530096254
13800,Logan Li,27999.510368231226
16831,Theodore Vazquez,27980.555612969463
29766,Bob Gage,27929.191774775787
20820,Kathleen Rubio,27909.81273504756
16580,Dawn Chen,27890.033533996262
17986,Monica Malhotra,27871.076097425586
13766,Joe Gill,27855.652297721583
26521,Nathan Taylor,27834.094488436003
14915,Katherine Howard,27820.50607024566
13075,Kelvin Lin,27800.348560517952
14064,Stacey Li,27781.61027959544
12298,Crystal Zeng,27779.726699684157
15063,Kari Malhotra,27766.624142546923
14192,Ronald Kapoor,27764.65526285268
14830,Isabella Ward,27760.164567541357
15255,Evan Collins,27753.403403703793
11918,Kaylee Hill,27710.16065970721
12655,Larry Vazquez,27682.947809959398
15289,Katelyn Gray,27675.867205070026
12308,Margaret He,27640.07935747038
16595,Cameron Anderson,27637.1046752104
13667,Andres Deng,27632.55236944698
14956,Krista Romero,27586.99782964918
26486,Andrea Cook,27585.408594135733
13839,Manuel Madan,27580.98597474545
11919,Warren Andersen,27567.383169867895
26351,Emma Moore,27563.55755690682
13254,Beth Gomez,27562.775270827708
12988,Barbara Goel,27556.216674043768
13405,Ethan Bryant,27544.54387157438
13807,Frederick Rana,27519.718360813345
26307,Alexander Miller,27514.383964439603
12631,Clarence Gao,27482.769745236874
15106,Shannon Navarro,27458.03146305138
14200,Colleen Goel,27451.438058335072
15921,Donald Patel,27430.271230657432
26331,Melanie Powell,27411.56424128039
16263,Eduardo Robinson,27364.31437080592
20987,Marshall Zeng,27342.44440169081
20236,Cesar Chandra,27325.027011973823
12599,Jillian Fernandez,27320.01760277432
27471,Susan Gao,27312.89935605154
13011,Anne Ortega,27309.304789743997
14902,Arianna Diaz,27293.169825839108
12700,Mindy Kumar,27260.808422801616
22748,Adam Phillips,27240.74815800665
15288,Logan Perry,27223.657292304128
11915,Philip Carlson,27221.78510025569
20215,Ioannis Xylaras,27211.757187367508
13993,Zachary Patterson,27206.210921076432
12994,Anna Martinez,27201.098820144754
16829,Wayne Lal,27196.54074076001
19504,Dominic Garcia,27180.69182320273
18168,Pedro Sanz,27170.76369877735
12995,Grant Nara,27166.200742251673
26343,Mariah Washington,27154.86764294897
18147,Katrina Luo,27149.48588145875
16420,Eddie Alonso,27124.04772239903
12738,Melinda Rubio,27119.735910269475
25935,April Tang,27103.3336833607
26330,Marcus Diaz,27096.152393376644
13967,Glenn Zhang,27051.249294805417
14775,Bonnie Xie,27048.443439337276
13001,Clarence Zhang,27025.84222955783
11616,Casey Nath,26977.25136432555
26311,Brenda Rodriguez,26944.597907624713
12125,Diana Ortega,26915.14971503071
16207,Jordan Shan,26907.53882197665
23592,Joseph Jackson,26895.866495000875
14310,Jon Zeng,26865.876190302974
26306,Kyle Holt,26840.679478405353
29274,Miguel Green,26835.84458973223
20424,Marie Romero,26827.782895343746
12705,Andre Garcia,26826.91026469716
18160,Bryan Rivera,26806.00318497716
14757,Elizabeth Garcia,26803.92020666247
15005,Adrian Cooper,26776.05162509177
20420,Evelyn Mehta,26771.791759037387
16393,Xavier Edwards,26709.873655857322
16164,Amy Liang,26701.814613805236
19620,Andy Vazquez,26677.264621977512
19631,Timothy Scott,26677.264621739105
18135,Blake Diaz,26641.15139109288
26309,Julian Powell,26614.85673270058
13029,Jennifer Foster,26613.765374925304
25921,Colin Shan,26586.830918519387
14834,Ebony Jimenez,26568.59392238022
14049,Gina Hernandez,26498.39592132068
16196,Kurt Raheem,26496.602335595315
13591,Latasha Alonso,26446.656854584475
14894,James Baker,26434.091495308556
13253,Carly Xie,26425.719832583378
15928,Priscilla Pal,26403.908608427144
15016,Daniel Clark,26400.992012746177
14424,Stefanie Raman,26362.707760515284
24666,Hannah Martinez,26334.312245868095
19197,Briana Sandoval,26233.75330956979
19616,Stefanie Rana,26198.169449612753
19615,Franklin Sun,26198.169449574965
29771,Dominic Gash,26180.637955798007
15675,Jay Alonso,26165.41208339839
14235,Larry Alvarez,26146.30764273141
18148,Jaclyn Huang,26129.573671696795
12132,Kaitlyn Henderson,26120.51989973797
19599,Alvin Jai,26076.75557208147
11003,Christy Zhu,26031.900568590005
11761,Edgar Mehta,26020.132496863298
14891,Kyle Hayes,25993.234700787394
14822,Jessica Martin,25986.44010643145
19765,Ruben Patel,25976.642009647814
24165,Gilbert Gao,25919.939951980996
14895,Connor Hernandez,25919.17635827006
17781,Jake She,25898.397550461894
14236,Abigail Richardson,25886.87758407328
11032,Denise Stone,25882.89458011349
18621,Cassandra Prasad,25867.722683599168
12037,Patricia Chapman,25860.31568881104
15687,Jay Suri,25841.27814146579
12341,Katie Kumar,25778.380684649343
11575,Jackson Campbell,25778.006843256215
17064,Stephanie Gray,25771.314282490657
14672,Omar Nath,25768.689612029935
11443,Grace Griffin,25768.06891901686
15627,Troy Srini,25746.325641030682
15901,Taylor Bryant,25726.419672489435
14797,Steve Gao,25722.24827527104
12323,Lawrence Alonso,25701.038080217102
15953,Julio Moreno,25696.924300873936
18723,Lacey Ma,25635.475742122933
14149,Donald Srini,25603.55775962565
15792,Ernest Zhou,25602.853916095868
16566,Ashlee Shen,25588.670228848627
14709,Ian Martin,25566.296019235917
24477,Warren Zeng,25556.617940764187
12463,Todd Huang,25553.319603736814
11726,Micah Liang,25550.475158350066
12645,Audrey Ruiz,25517.356754879347
11109,Ruben Kapoor,25510.56002100631
15084,Adrienne Serrano,25510.043580082263
12637,Leonard Nath,25484.201256721448
15933,Clinton Dominguez,25484.175864162455
25240,Ross Rana,25481.335557391172
16339,Seth Davis,25481.33554227818
14541,Douglas Kapoor,25463.374207158242
25228,Brad Ashe,25456.3398915517
24496,Katelyn Mitchell,25453.991849696067
18903,Louis Zeng,25450.52784647461
12301,Nichole Nara,25404.51973415264
21629,Thomas Thomas,25402.805444134363
14238,Jay Gonzalez,25398.114572229642
14769,Jessica Powell,25395.218801046914
11431,Bryant Garcia,25371.42798605369
24505,Clifford Gonzalez,25356.84569859024
11432,Dominique Prasad,25347.75082737166
19264,Kristopher Gonzalez,25343.662133371243
13968,Lydia Sai,25340.041761088058
12333,Terrance Rodriguez,25330.02404582884
12330,Preston Raman,25327.904781299112
12667,Maria Wood,25318.65616654189
15056,Jaime Suarez,25290.700446970626
24160,Carl Yuan,25263.994075570485
16288,Edwin Shen,25257.65964234006
12608,Brett Sanchez,25250.40608674745
11417,Lacey Zheng,25236.293662485557
22713,Joseph Miller,25225.78389339136
11412,Sydney Bryant,25210.447986556377
25242,Susan Hu,25209.054158368912
24504,Eddie Navarro,25209.054157037866
16696,Claudia Zeng,25197.42034059742
17512,Cesar Suri,25172.09878292254
29682,Scott Cooper,25165.61567712299
11548,Raymond Sanchez,25165.395423917278
24506,Jaime Muñoz,25160.172411538315
14747,Aidan Wood,25115.443143506298
12640,Angel Richardson,25101.882208207284
13625,Jason Campbell,25093.55049406687
12342,Morgan Young,25086.2164471571
15357,Craig Navarro,25067.870925431074
18697,Tara Lal,25048.564387907714
14738,Ethan Garcia,25047.902646668143
27352,Douglas Subram,25044.491289294045
24418,Brandon Garcia,25026.11598040471
24392,Molly Prasad,25026.115979737966
15702,Ruth Mehta,25008.346683972606
15929,Karla Raji,24995.112744518192
15095,Jodi Shan,24945.88057829225
30032,Derik Stenerson,24938.279444321317
17651,Ethan Butler,24930.66929785976
17326,Paul Shakespear,24928.292812207517
15114,Erika Munoz,24917.437458574594
15116,Mackenzie Ramirez,24905.654146912835
22299,Richard Murphy,24886.54113364341
18900,Mathew Torres,24884.784296000085
18467,Darren Townsend,24874.553426991173
24484,Chad Anand,24870.81709709982
24476,Jared Brooks,24870.817095320406
14650,Adam Perry,24866.61401314848
14211,Emma Bradley,24858.76064285192
12355,Monique Ortega,24848.84465000746
24274,Shaun Shan,24834.314051516052
17968,Nina Black,24825.451513897402
14645,Isaac Kelly,24818.989904010414
24281,Marie Suri,24799.5152031918
14147,Marcus Rivera,24797.852199692134
15101,Shawn Shan,24787.947173329445
11249,Cindy Patel,24784.179053051357
14803,Stacy Martin,24772.624143036635
15691,Julian Henderson,24763.920773889517
27359,Morgan Davis,24735.9556745004
14038,Madison Foster,24735.539844906572
22118,Jennifer Parker,24725.181310463315
11111,Meredith Gutierrez,24711.73262755492
11117,April Deng,24701.826525454755
14039,Nathan Wang,24698.799561725114
29503,Gregory Alderson,24694.08947500062
17943,Joe Romero,24693.09971523584
15133,Raul Rai,24692.23073629686
11604,Edgar Sanchez,24686.440713616383
12461,Ruth Suri,24673.71580694761
14819,Dana Ruiz,24653.886274088436
24461,Ruth Sai,24634.723452058046
13637,Victoria Cooper,24622.602904243162
24460,Willie Nara,24611.360384619977
12009,Ann Martinez,24591.785430564727
12630,Kevin Simmons,24560.781528516258
11341,Randy Zeng,24560.695004924346
17680,Mackenzie Gray,24552.62591216032
25708,Misty Sharma,24551.38478765575
11103,Cassie Chande,24549.485404988045
15085,Kristin Jai,24547.101383581048
15692,Ryan Garcia,24525.59119845209
27499,Barbara Kumar,24488.39116224055
16609,Gary Jimenez,24482.829736694042
25568,Christy Wu,24473.31650416942
24242,Amy Zeng,24469.24789301617
21618,Elijah Carter,24455.164670974886
25138,Seth Russell,24449.05152797833
14634,Amber Baker,24429.104910168353
24344,Wayne Chander,24428.762768727825
27490,Natasha Martin,24417.84858889009
27406,Richard Sanchez,24379.6522453201
12404,Krystal Liang,24371.091435469578
14616,Emma Sandberg,24367.8572157398
11995,Kelvin Carson,24364.27097239289
24170,Jaime Hernandez,24335.10001513129
14636,Kelly Powell,24322.122611820367
14139,Meredith Sai,24321.101894383857
13953,Theresa Munoz,24288.535377176722
13633,Juan Ramos,24288.51134539773
16830,Alexandra Hall,24279.819609422473
27469,Anne Gill,24277.975695113364
14137,Joy Ruiz,24274.433161661374
22117,Sydney Perez,24263.56562363669
22732,Sean Turner,24255.245351885078
24249,Jesse Howard,24246.482276287807
16824,Randall Munoz,24234.441609962407
29606,Karren Burkhardt,24225.19006952325
24163,Micah Guo,24224.4285936498
11491,Andre Perez,24221.817584751934
12462,Levi Suri,24184.811111652187
12337,Dustin Goldstein,24175.96483343358
12560,Mandy Gao,24162.894791031755
25222,Tamara Kumar,24153.231779047248
15710,Brandy Rana,24132.795132217452
14939,Cory Kapoor,24132.590205686705
19353,Desiree Gill,24113.132668004855
13971,Bianca Zhao,24108.816416594836
21501,Deb Foster,24089.13604470356
26200,Ian Baker,24071.169035276263
11990,Joanna Vazquez,24064.754975133368
24159,Christine Luo,24049.432976978234
11056,Michele Nath,24027.571185084802
18004,Tonya Shen,24013.323642073574
16345,Francis Ramos,24008.826913865923
13091,Deanna Martin,23993.647284621915
18193,Louis Yuan,23992.557363482054
25566,Kristine Navarro,23985.201698961813
11337,Jerome Romero,23963.228368935048
21613,Caleb Powell,23961.126944318843
16589,Martin Suri,23956.0871294995
25564,Fernando Nelson,23955.34020647756
14140,Meagan Sai,23952.700402238832
17889,Blake Taylor,23948.32549194914
18196,Ivan Rana,23938.957094940404
11000,Jon Yang,23933.51294302499
18204,Tiffany Cai,23909.264081813042
24175,Lacey Luo,23895.083777268985
21939,Thomas Roberts,23882.933688658806
15663,Mandy Chen,23857.798961286506
24162,Grant Raje,23851.25688222917
11767,Meagan Madan,23850.837543905913
21642,Alexandra Rodriguez,23845.42835508744
11993,Rosa Wang,23844.992638259326
29222,Evan Perez,23817.794709735826
29850,Bob Hodges,23815.05366657841
17192,Warren He,23791.50365419594
11900,Byron Carlson,23785.06869753844
13643,Ronald Sai,23773.31281526913
12129,Wendy Alvarez,23749.895612954464
14264,Karl Lal,23744.738776307047
12001,Shannon Yang,23738.566354586368
11870,Jillian Garcia,23728.986807284095
16259,Ebony Sai,23728.039723013957
21354,Morgan Bailey,23685.835154337794
21620,Mariah Brooks,23667.879888813517
16684,Joel Perez,23664.96853697088
12315,Ann Rodriguez,23658.980241568537
25557,Tyrone Navarro,23657.33663449901
14012,Eddie Vazquez,23655.893750242118
13790,Nina Deng,23654.11837576217
14323,Colin Tang,23653.47058878597
11489,Deborah Goel,23641.221781831853
13090,Wayne Tang,23635.763868333615
29138,Eduardo Wood,23634.631411649574
15562,Kaitlyn James,23631.423132519685
18642,Brianna Thompson,23625.54486625492
23998,Arturo Raji,23601.874857113206
15554,Zoe Bailey,23580.977694131325
11901,Stacy Alvarez,23551.386959578726
24005,Julio Jimenez,23539.29421787806
13789,Julie Shan,23536.75952804419
11952,Dorothy Robinson,23528.24632221614
17293,Alexandra Allen,23527.296526718474
29237,Jennifer Jenkins,23523.222996965957
13778,Roger Huang,23522.171504042508
11916,Joe Rana,23510.656067189208
12130,Suzanne Zhou,23510.45814515128
14668,Joe Martin,23508.86100447525
19196,April She,23507.661441469085
29223,Angel Phillips,23492.522449185602
13602,Virginia Mehta,23489.56020046023
11055,Gilbert Raje,23478.503650453233
29242,Blake Thomas,23461.90193357723
11920,Adrienne Gomez,23453.24816588697
15570,Brianna Powell,23442.100017728833
13119,Jaclyn Guo,23441.486451970144
16448,Cheryl Martin,23436.90931994297
13718,Marcus Barnes,23414.892806392272
17079,Tracy Rai,23413.941337370812
17056,Shaun Lal,23413.94133678193
11001,Eugene Huang,23401.506188565327
13583,Blake Butler,23386.409334731703
26757,Evan Rivera,23337.604094033486
13117,Evelyn Rodriguez,23323.480906803066
29854,Peter Houston,23321.51857170953
11549,Crystal Liang,23310.15058333549
12289,Joseph Taylor,23307.02280437377
11904,Kaylee Cook,23303.598202295016
13010,Erica Ye,23301.58049151596
29845,Rose Hirsch,23284.606632068684
13595,Cole Stewart,23277.50821619797
29278,Janet Scott,23249.773141324393
25559,Troy Sanchez,23246.272750835244
26751,Mallory Serrano,23244.58944325692
25057,Jerome Gomez,23223.78761074842
13581,Albert Blanco,23219.850503869402
11007,Marco Mehta,23213.29534752582
11909,Nichole She,23199.96911312574
29752,James Fine,23190.831529409654
17065,Cedric Chen,23190.476582540654
25556,Joan Martin,23190.238401152867
17071,Tammy Raji,23135.2752970083
29905,Elizabeth Keyser,23118.73921369992
26748,Stacey She,23110.352669906355
12657,Audrey Blanco,23101.902471463476
11899,Brenda Perez,23100.880953369167
15061,Margaret Ma,23092.623177827307
12296,Francisco Sara,23088.80410650002
11906,Gabriella Sanders,23071.523544769927
24009,Alison Anand,23068.915769818497
29747,Carolyn Farino,23064.82420666272
14279,Taylor Barnes,23064.507771039975
28869,Isabella Howard,23026.708109220606
15002,Jenny Lin,23016.121452776606
13844,Phillip Mehta,23014.948211168914
23999,Gilbert Li,23004.152515070455
12128,Kristy Munoz,22992.77939825439
28854,Morgan Walker,22982.607756278914
17975,Candace Sai,22980.917914912625
12316,Alejandro Luo,22975.318184705066
17755,Zoe Cox,22973.984930358572
29648,Sean Chai,22930.391139910364
29019,Isaiah Morris,22924.069382220277
28859,Micah Cai,22909.481352937924
16822,Marshall Lin,22864.32496474018
25036,Jenny Ye,22855.62038968275
11905,Isaiah Ramirez,22813.721906019597
28847,Carly Xu,22807.88270557795
13089,Elizabeth Alexander,22786.638571491676
29048,William Harris,22779.01982877943
15931,Micah Xu,22776.14678140945
16712,Suzanne Lu,22769.43167949575
21659,Gabrielle Jenkins,22765.98222616819
26774,Arianna Ross,22757.112618578194
25022,Patricia Perez,22747.79783371171
29258,Makayla James,22736.78827408865
12332,Andres Nara,22726.751193209468
11999,Johnny Shan,22720.277790318178
23525,Derrick Rubio,22715.57739290149
19326,Marcus Robinson,22715.577389257032
13077,Alejandro Goel,22711.083162154915
11762,Randall Gomez,22701.239839860038
24008,Monique Munoz,22696.179478401955
13675,Stanley Sai,22695.046093282443
28667,Devin Williams,22659.22045651224
14198,Daisy Romero,22648.475291737424
17984,Barbara Andersen,22642.66125421263
12277,Beth Ortega,22639.675826090508
14226,Heidi Mehta,22630.323867700063
23571,Alisha Guo,22616.59282038132
26767,Alisha Goel,22615.441050518737
17644,Rebecca Adams,22599.5360105069
26040,Ana Butler,22581.30099661013
16052,Danny Gutierrez,22576.298105223002
22399,Arthur Fernandez,22571.192124940335
29128,Alyssa Reed,22560.45188158503
13000,Rafael Raje,22558.550721566586
13664,Larry Diaz,22550.293813488155
15120,Erika Suarez,22548.80442349014
13974,Tina Chandra,22533.549724247816
16309,Desiree Ortega,22531.51601840493
29276,Sydney Flores,22501.544152148825
13025,Reginald Serrano,22496.25116627471
11496,Gary Ortega,22470.155232013283
15451,Linda Munoz,22467.006789773262
26657,Lucas Hughes,22467.00677841691
12264,Bruce Ashe,22464.312349015952
20843,Jose Shan,22459.999426551694
17278,Isabella Price,22451.686615457125
21727,Arianna Flores,22446.28095110454
29236,Eric Young,22429.025437518147
17241,Omar Chander,22424.659674917315
14560,Kelvin Huang,22389.16098324605
29275,Taylor Thomas,22385.73814455389
28770,Sebastian James,22382.47631266917
12271,Tyrone Hernandez,22372.68752586585
23575,Bobby Ray,22363.224968603863
13795,Carl Raje,22332.987238075733
25033,Omar Zhu,22324.748295519825
23526,Cara Xu,22324.748289663356
17248,Alicia Beck,22317.19948979668
17747,Franklin Xie,22316.65109522745
13078,Michele Chande,22301.53411532429
28672,Blake Johnson,22299.292250967865
17098,Willie Shan,22295.74727998575
11446,Bethany Chander,22287.170309968875
17299,Jaclyn Ferrier,22263.854691921064
13079,Edwin Bhat,22236.348257560545
17510,Jason Butler,22236.157932367176
22986,Carly Jai,22130.962265351278
15685,Robin Vazquez,22094.363757864317
15440,Jon Pal,22086.224423403866
21065,Robert Thompson,22065.600514402664
13541,Ashlee Xu,22062.938244235746
11464,Alejandro Huang,22060.551630597663
17048,Natasha Gutierrez,22039.955745816562
12486,Kristen Ye,22017.76539953922
28828,Andrea Murphy,22003.54299980626
12698,Mohamed Pal,21997.956872207196
13411,Jacquelyn Blanco,21978.37006377076
26113,Caitlin Rivera,21932.743256949954
19337,Bonnie Luo,21930.505638160466
16707,Derrick Serrano,21915.99773777877
19365,Wayne Shan,21912.291742417885
12688,Stacy Navarro,21900.446411867713
11423,Jasmine Stewart,21897.656553178884
15072,Whitney Subram,21874.375569920227
11394,George McDonald,21857.47299621569
17648,Gilbert Sharma,21825.933065254314
14565,Natalie Hernandez,21820.515297309896
25020,Walter Romero,21819.82662060256
13540,Paula Ortega,21815.068660717574
16252,Danny Jiménez,21806.10606701503
12210,Alan He,21786.521023259138
16810,Michael Rodriguez,21786.087505945598
16664,Sophia Nelson,21774.224214443715
12699,Amy Chow,21771.41077921201
28769,Brianna Foster,21769.525752254165
12390,Denise Martinez,21706.23239061806
11449,Alvin Hu,21687.529318068642
22406,Kelvin Shen,21680.57113655955
26529,Jasmine Davis,21671.067353156996
23320,Kendra Gomez,21671.067352015987
12286,Nathan Jenkins,21669.016295044636
15927,Gilbert Huang,21638.66136468784
12650,Aaron Wright,21632.09564258613
16267,Edwin Chen,21605.1182775281
12671,Alan Huang,21590.55133648726
19311,Dana Rubio,21586.99061468102
14326,Joe Perez,21586.09212222946
19453,Veronica Rana,21581.420636065905
15059,Lisa Zhu,21576.066631646103
22407,Carolyn Gonzalez,21540.292638984636
12578,Gavin Perry,21533.161752098444
11147,Ernest Wu,21525.50196952031
30089,Michael John Troyer,21523.979394145517
11448,Kyle Patterson,21519.635091478303
17294,Ruth Arun,21515.854094249717
11245,Ricky Vazquez,21504.840986410574
11101,Abby Sai,21500.01723332962
12124,Brandi Gill,21477.865229249113
13705,Blake Mitchell,21470.831924404094
23324,Deborah Deng,21469.804547646134
14520,Bonnie Xu,21443.743059489523
18136,Carl Xie,21427.6518228083
13252,Bianca Lu,21423.808827504352
20833,Douglas Sai,21404.087106348074
24918,Warren Cai,21386.447782776067
30115,Dora Verdad,21361.379458631713
26304,Anna Lewis,21355.972140699254
28740,Alisha Alan,21351.25621985506
22582,Evelyn Madan,21316.171431121464
20669,Rachel Ross,21298.68548646338
24912,Krystal Li,21298.685478417174
13105,Whitney Kovár,21271.28480244274
30012,Helen Meyer,21263.191688457115
11344,Jessie Jimenez,21262.338819658933
16162,Mackenzie Morgan,21244.92638905542
